Timestamp,TP9,AF7,AF8,TP10
1777041276.8988225,-0.48828125,-0.48828125,-0.48828125,-0.48828125
1777041276.9027288,-0.48828125,-0.48828125,-0.48828125,-0.48828125
1777041276.906635,30.76171875,30.76171875,29.78515625,30.76171875
1777041276.9105413,-62.5,-55.6640625,-61.03515625,-65.4296875
1777041276.9144475,315.4296875,310.546875,328.61328125,319.3359375
1777041276.9183538,999.51171875,999.51171875,999.51171875,999.51171875
1777041276.92226,298.33984375,468.26171875,504.8828125,247.0703125
1777041276.9261663,-1000.0,-902.83203125,-851.5625,-1000.0
1777041276.9300725,-1000.0,-1000.0,-927.734375,-1000.0
1777041276.9339788,20.5078125,-176.26953125,349.609375,87.40234375
1777041276.937885,999.51171875,999.51171875,999.51171875,999.51171875
1777041276.9417913,432.6171875,631.8359375,767.08984375,377.9296875
1777041276.9456975,-899.90234375,-745.60546875,-387.20703125,-929.19921875
1777041276.9496038,-1000.0,-1000.0,-1000.0,-1000.0
1777041276.95351,-132.8125,-201.66015625,104.4921875,-86.42578125
1777041276.9574163,999.51171875,999.51171875,975.09765625,999.51171875
1777041276.9613225,674.8046875,895.5078125,952.1484375,559.5703125
1777041276.9652288,-696.2890625,-404.296875,-92.7734375,-810.05859375
1777041276.969135,-1000.0,-1000.0,-1000.0,-1000.0
1777041276.9730413,-196.2890625,-192.87109375,-84.9609375,-210.44921875
1777041276.9769475,999.51171875,999.0234375,977.05078125,999.51171875
1777041276.9808538,927.24609375,999.51171875,970.21484375,846.19140625
1777041276.98476,-366.2109375,-82.51953125,-62.01171875,-492.1875
1777041276.9886663,-1000.0,-1000.0,-1000.0,-1000.0
1777041276.9925725,-171.38671875,-303.22265625,-252.44140625,-176.26953125
1777041276.9964788,999.51171875,948.2421875,922.8515625,999.51171875
1777041277.000385,999.51171875,999.51171875,980.46875,999.51171875
1777041277.0042913,-76.171875,97.65625,-40.52734375,-143.06640625
1777041277.0081975,-1000.0,-1000.0,-1000.0,-1000.0
1777041277.0121038,-274.4140625,-513.671875,-610.83984375,-211.9140625
1777041277.01601,958.49609375,843.75,701.171875,983.3984375
1777041277.0199163,999.51171875,999.51171875,999.51171875,999.51171875
1777041277.0238225,115.72265625,187.98828125,10.7421875,55.17578125
1777041277.0277288,-1000.0,-1000.0,-1000.0,-1000.0
1777041277.031635,-480.46875,-796.38671875,-782.71484375,-407.2265625
1777041277.0355413,870.60546875,564.94140625,523.92578125,900.87890625
1777041277.0394475,999.51171875,999.51171875,999.51171875,999.51171875
1777041277.0433538,204.1015625,161.1328125,102.5390625,213.8671875
1777041277.04726,-1000.0,-1000.0,-1000.0,-1000.0
1777041277.0511663,-719.7265625,-983.3984375,-902.34375,-653.3203125
1777041277.0550725,673.33984375,270.99609375,371.58203125,746.58203125
1777041277.0589788,999.51171875,999.51171875,999.51171875,999.51171875
1777041277.062885,166.50390625,210.44921875,142.08984375,178.22265625
1777041277.0667913,-1000.0,-1000.0,-1000.0,-1000.0
1777041277.0706975,-953.125,-1000.0,-1000.0,-886.71875
1777041277.0746038,331.54296875,30.2734375,79.1015625,445.3125
1777041277.07851,999.51171875,999.51171875,999.51171875,999.51171875
1777041277.0824163,220.21484375,412.59765625,205.078125,152.83203125
1777041277.0863225,-1000.0,-905.2734375,-981.4453125,-1000.0
1777041277.0902288,-1000.0,-1000.0,-1000.0,-1000.0
1777041277.094135,47.36328125,-155.76171875,-150.87890625,144.04296875
1777041277.0980413,999.51171875,999.51171875,999.51171875,999.51171875
1777041277.1019475,391.11328125,624.51171875,378.41796875,334.47265625
